Molecule,GFN2 Neutral Angle,GFN2 Cation Angle,GFN2 Neutral Bond Length,GFN2 Cation Bond Length,DFT Neutral Angle,DFT Cation Angle,DFT Neutral Bond Length,DFT Cation Bond Length,Neutral Angle Error,Cation Angle Error,Neutral Bond Length Error,Cation Bond Length Error,GFN2 Delta Angle,DFT Delta Angle,GFN2 Delta Bond Length,DFT Delta Bond Length,Delta Angle Error,Delta Bond Length Error
36-51_ABAB,178.6470882231866,177.42671737823594,1.4154154253554987,1.4011536609971351,160.69344740182032,168.71986355766057,1.4392800814281523,1.4165638289582685,11.172602935372034,5.160538680497311,1.6580967374309454,1.0878555308351974,1.2203708449506792,8.026416155840252,0.014261764358363571,0.022716252469883846,84.79556976294205,37.21779427627353
36-53_ABAB,174.42533981568627,176.10133527816555,1.4098524583546723,1.3982545514125306,179.9871702316785,179.99633050257975,1.4341642051715418,1.4143088064916316,3.0901260400022266,2.163930349879204,1.695185720658917,1.1351308148130348,1.6759954624792783,0.009160270901247713,0.01159790694214169,0.019855398679910152,18196.352592050443,41.588143712890826
36-54_ABAB,173.25214432342446,175.21830143871486,1.4112943047496949,1.3992533253176078,179.97384396260497,179.99004987144662,1.4350164409390116,1.4149607259963155,3.7348202889844098,2.6511179013172432,1.6530915962045711,1.110094463409763,1.9661571152904003,0.016205908841641303,0.01204097943208704,0.02005571494269609,12032.347124144822,39.962352543945904
36-56_ABAB,173.4655091538644,175.78524715697998,1.4094199320883771,1.3984858813269272,179.9928234063287,179.99452340372292,1.4326102426978906,1.4135365442823118,3.6264302814613307,2.3385579556227114,1.6187452747679305,1.0647523062819857,2.3197380031155888,0.001699997394212005,0.010934050761449932,0.01907369841557882,136355.38581492065,42.674721371711904
36-57_ABAB,174.95591719173976,176.94512389200122,1.4098648565122758,1.4001101242099223,179.99454016155903,179.98165881092746,1.4363939352649129,1.4178537945373897,2.799319893423833,1.6871357553805781,1.8469222196865074,1.2514456988322054,1.9892067002614624,0.012881350631573696,0.009754732302353464,0.01854014072752319,15342.532053942265,47.38587777884351
36-61_ABAB,178.66868355314102,178.96224037613624,1.4120826797798056,1.4022847377919427,166.13927266299024,179.9637591733599,1.4329451821766754,1.4078060621622448,7.541510618965097,0.5565113786375733,1.4559176901086486,0.3921935356509174,0.2935568229952139,13.824486510369667,0.00979794198786288,0.025139120014430638,97.87654447219418,61.02511948612936
36-63_ABAB,177.790622239984,178.11568610912758,1.411175952700762,1.400780957698237,169.458867278065,179.9918680283649,1.4359853683680537,1.4113559250919492,4.916682789014189,1.0423703802783233,1.7276927894806338,0.7492771458782203,0.32506386914357677,10.53300075029992,0.010394995002524832,0.0246294432761045,96.91385316635129,57.7944377954736
36-69_ABAB,178.903688540458,179.33893517547932,1.4165082674317198,1.398753047584426,167.8513745203518,179.97432017253288,1.4419021100612603,1.4155219165217543,6.584583564888301,0.3530420320212627,1.7611349933083675,1.1846421268088148,0.4352466350213149,12.122945652181073,0.01775521984729367,0.026380193539506047,96.40972872840514,32.6948840587387
36-70_ABAB,177.20412055879868,178.04755147398674,1.4151548821271211,1.3994674478480134,179.95088435184294,179.99412348633462,1.4353926800928258,1.4106075220897931,1.5263963847344857,1.0814642026330699,1.4099136944460327,0.7897359164281158,0.8434309151880655,0.04323913449167094,0.015687434279107793,0.024785158003032715,1850.6193292341081,36.706337408911104
36-71_ABAB,173.55395066368052,175.63529498249386,1.41667517288674,1.4145401795596475,155.72111724382427,160.6716917733587,1.4383700266219588,1.4285243926583835,11.451775928330933,9.313154696997037,1.5082943424627424,0.9789271482240741,2.0813443188133363,4.950574529534435,0.002134993327092438,0.009845633963575295,57.95751975055972,78.3153290586364
36-72_ABAB,178.0031285224943,177.78886749505767,1.4144177540849825,1.4051530998017998,159.671412306859,178.4133071662088,1.4420173070577078,1.4158096709923182,11.48090065139847,0.3499961303723822,1.9139543497601597,0.7526838817995514,0.21426102743663478,18.7418948593498,0.009264654283182683,0.02620763606538956,98.85678033600884,64.64902725271811
36-75_ABAB,177.90563682679004,178.39567352189738,1.4166064947557864,1.4004263153188647,151.3562793796579,168.75764970254818,1.4407247661038152,1.4139761689052206,17.540968604636788,5.7111626266051685,1.6740373953071126,0.9582801948385671,0.49003669510733516,17.401370322890273,0.016180179436921627,0.02674859719859457,97.18391893273642,39.510175741957156
36-76_ABAB,177.60071235432557,178.00484481894856,1.4131672806054592,1.398269085798633,154.65301395661655,176.24998363942257,1.4443120884908942,1.4169333924220826,14.838183757703122,0.9956660098852183,2.156376598493824,1.3172324629561503,0.4041324646229896,21.59696968280602,0.014898194806826082,0.027378696068811603,98.12875384575489,45.584717514004126
36-77_ABAB,177.75233180717373,178.18546128862667,1.4070781741881415,1.3925228798986895,157.64436898599138,174.66412553395912,1.4355747467283893,1.4083602715110348,12.755268678812875,2.016061251217217,1.9850288259242614,1.1245270072375249,0.43312948145293717,17.019756547967745,0.014555294289452014,0.027214475217354428,97.45513703305788,46.51635141518278
36-78_ABAB,179.56139664029186,179.4763233886409,1.4048966393694169,1.3921437831283523,171.67390531133336,179.99798638606362,1.4296800286950984,1.405272074378051,4.594461409061798,0.2898160184435812,1.7334920281639405,0.9342170451589572,0.08507325165095381,8.324081074730259,0.012752856241064592,0.024407954317047453,98.97798626794717,47.751228655170394
36-79_ABAB,177.18051244475862,178.38390666336934,1.408751211328256,1.4012314576944682,154.3608811742819,173.83803966053267,1.4364373657084528,1.4091818492962809,14.78329943239447,2.6150013033474995,1.92741814165645,0.564184927997968,1.2033942186107254,19.477158486250772,0.007519753633787873,0.027255516412171943,93.82151036322767,72.41015902956931
36-80_ABAB,179.53972957743,179.22442812220456,1.4039571092864909,1.3897927227282203,176.05229902169654,179.99497640613515,1.4287136475805802,1.4047470108554565,1.9809060007240606,0.42809432758387256,1.7327851760926796,1.064553831520838,0.3153014552254376,3.9426773844386105,0.01416438655827057,0.02396663672512367,92.0028593648087,40.89956500478696
36-81_ABAB,164.86576004635978,167.08170573914538,1.4120019659877974,1.397029663488727,147.45244478629644,162.0701457816449,1.4389740976677703,1.4133389898717903,11.809444926668084,3.0922166036997916,1.8744000829263179,1.153957153941027,2.2159456927855956,14.617700995348457,0.014972302499070445,0.025635107795979994,84.84066890210205,41.594540509721014
36-82_ABAB,176.32419067439477,177.4705137588289,1.4090474995306908,1.3946208881961653,151.48549452011576,169.91914532376254,1.4363292911975811,1.4097221638741535,16.39674889860869,4.444095113989686,1.8994106598037412,1.071223540707298,1.1463230844341297,18.43365080364677,0.014426611334525496,0.026607127323427626,93.78135619121444,45.779147221869245
36-83_ABAB,177.33070514446513,178.71817782172798,1.4102714705070731,1.3951016068502158,149.98306063387406,171.87157297287715,1.438249240451872,1.4101563440967866,18.233822136320992,3.9835586132276135,1.9452657549124681,1.0675934841972046,1.3874726772628492,21.888512339003086,0.015169863656857352,0.028092896355085495,93.66118329206634,46.001069220079756
36-84_ABAB,156.5719351613127,163.82620507632737,1.4165370260290149,1.4002857603574472,139.9467874011093,163.1256646060638,1.4455482759488092,1.4174637980777156,11.879620868004013,0.42944834704908535,2.0069374646621405,1.2118854635698113,7.2542699150146746,23.17887720495449,0.01625126567156765,0.028084477871093583,68.70310045275156,42.13434999162104
36-85_ABAB,147.24511215879622,158.33026474340568,1.4210683733370673,1.403407263808468,137.3812446115819,156.27987239411982,1.4466808536776996,1.420908855738863,7.179922976460457,1.312000270972198,1.7704305877499678,1.231718126022531,11.08515258460946,18.898627782537915,0.017661109528599228,0.025771997938836666,41.34414036741865,31.471709835949017
36-89_ABAB,170.83783934653852,174.2335216877853,1.4173186387829853,1.3991759189636788,159.83888786806727,173.83849938522346,1.4430519378813036,1.4158785089839732,6.881273778349793,0.2272352234739889,1.7832552261493864,1.179662655680824,3.3956823412467827,13.999611517156183,0.018142719819306485,0.02717342889733043,75.74445307224806,33.23360151618974
36-94_ABAB,179.126128657221,177.04542470965615,1.4129420305430582,1.397153472871139,171.9715012038657,179.25281520801926,1.4368097182961137,1.4126608545106203,4.16035645631409,1.2314397940146597,1.6611585688158994,1.097742716517293,2.0807039475648423,7.281314004153558,0.015788557671919223,0.024148863785493413,71.42405963569317,34.61987358012409
36-96_ABAB,172.3987100224686,173.69185131299926,1.4177763249750244,1.4054215849634542,160.09552334161458,172.21233182593718,1.4417223016179428,1.4170634205519186,7.684903627568196,0.859125169129871,1.660928503085896,0.8215465461616507,1.2931412905306559,12.116808484322604,0.01235474001157022,0.024658881066024207,89.32770710865164,49.89740216317855
36-97_ABAB,171.57473925043496,173.06321716282486,1.418355694036831,1.4042384043346416,156.35416787617368,168.23334771449973,1.4427861622183795,1.4174536534172957,9.734675820292411,2.870934635695209,1.693284065324353,0.9323231874843876,1.4884779123898966,11.879179838326053,0.014117289702189284,0.02533250880108384,87.4698595976501,44.27204264275127
36-99_ABAB,172.75290671567302,174.7744635686354,1.4184958854343237,1.4016231744563388,157.2683403218403,169.15539531337726,1.4423627303109197,1.4163269735841997,9.845952695974585,3.321838032330137,1.654704768435826,1.0381641670391286,2.021556852962391,11.887054991536957,0.016872710977984928,0.026035756726719983,82.99362748467432,35.194082679883095
37-39_ABAB,177.27369343637454,177.66228058747006,1.4070311394579746,1.39329681678396,168.32742352819312,177.8260960073384,1.431678008803212,1.4077212138072035,5.3148023778092295,0.09212113606856787,1.721537188787334,1.024662900705503,0.3885871510955212,9.498672479145284,0.013734322674014754,0.023956794996008446,95.90903726864275,42.67045038243599
37-41_ABAB,176.8504602346106,177.83778762496655,1.4122856878270849,1.3974146465634132,171.946387519163,179.99617004444022,1.4356926766768323,1.4123366534337791,2.8520940661815595,1.1991268586108101,1.6303620705182618,1.056547448095072,0.9873273903559436,8.049782525277209,0.01487104126367167,0.023356023243053192,87.73473212157438,36.328881381402205
37-42_ABAB,177.78465594859142,178.46997530784145,1.409064590409864,1.3950462617737938,170.57330930096296,179.9716146171049,1.4305074676204892,1.4075174181580858,4.227711051149635,0.8343756388796291,1.4989699596810468,0.8860392222081459,0.6853193592500304,9.398305316141943,0.01401832863607022,0.02299004946240335,92.70805388634301,39.02436504542969
37-43_ABAB,178.6960800230869,178.7696251765013,1.4073305561541485,1.3938883149467278,179.99684717248684,179.98785058214452,1.4295417179348815,1.4076254898118712,0.7226610742539562,0.6768375763714257,1.5537260299628959,0.9759112039793578,0.0735451534144147,0.008996590342320587,0.013442241207420658,0.021916228123010306,717.4780735369619,38.66535276064512
37-44_ABAB,178.73679184362996,178.78641583753705,1.4051752676619125,1.3913939494065894,170.81870455343196,179.96574458514718,1.4267629211346555,1.4036827460387258,4.635374861844378,0.6553073477003578,1.5130511981328427,0.8754682400147777,0.04962399390709038,9.147040031715221,0.013781318255323027,0.023080175095929745,99.45748576878388,40.28936869827559
37-45_ABAB,179.51323698001397,179.69396275774608,1.4059660121527031,1.3938014565951526,176.24161046774574,179.99293218309018,1.4267941232547263,1.3986121035420922,1.8563303544408845,0.1661006472409613,1.4597839143401596,0.34395862403565824,0.18072577773210696,3.7513217153444316,0.012164555557550472,0.02818201971263412,95.1823439457921,56.8357566931335
37-46_ABAB,179.02579276373365,179.36497752069388,1.4041303266666507,1.391799639021455,179.96497778480756,179.99714553686385,1.426687983348066,1.405478780490414,0.5218709954760963,0.3512100229614479,1.5811205354430913,0.9732727138140017,0.3391847569602362,0.03216775205629574,0.012330687645195626,0.02120920285765182,954.4248052106344,41.86161673329
37-47_ABAB,179.4293971414027,179.5481670741053,1.3975996662476555,1.3873654391835604,179.98637566921445,179.9876833365026,1.4143411244129858,1.3939205913367063,0.30945593839580415,0.24419241041933154,1.1836930904684457,0.47026725868651215,0.11876993270260527,0.0013076672881595641,0.010234227064095158,0.020420533076279446,8982.580391665555,49.882664542272565
37-54_ABAB,171.70195233711274,173.9030287928946,1.4084535532000502,1.3991009911878105,171.68487557481475,177.78000238054378,1.433079399396173,1.415558882935361,0.009946573477025928,2.1807703542215076,1.7183867276648404,1.1626426809899038,2.2010764557818447,6.0951268057290235,0.009352562012239662,0.017520516460812097,63.8879300474442,46.619370307043106
37-56_ABAB,172.25820922229332,173.98295016235048,1.406268468264669,1.398235442357924,172.26949281490255,178.68353713071355,1.4304575388673957,1.413959949750425,0.006549965652569395,2.6306771423068582,1.6910023503304517,1.1120900132480043,1.7247409400571598,6.414044315810997,0.008033025906744928,0.016497589116970746,73.10993103359807,51.30787989815122
37-57_ABAB,171.91316379608426,173.70390610019382,1.4073143265561008,1.4002885273843042,169.29746054602478,174.85429923146327,1.4343577297410022,1.4185452893081691,1.5450339548054732,0.6579152679263672,1.8854015720181982,1.2870059251170503,1.790742304109557,5.556838685438493,0.007025799171796576,0.01581244043283303,67.77408153304619,55.567901098883056
37-59_ABAB,176.4303639294894,177.86004161363212,1.4102407159570447,1.3999124004730543,171.61540985774118,179.9814989139502,1.430903626039571,1.4083443357613028,2.8056653395749978,1.1787085412219769,1.4440462450791904,0.5987126212064088,1.4296776841427175,8.366089056209006,0.01032831548399038,0.022559290278268307,82.91103914221829,54.21701943371953
37-63_ABAB,177.00071756686523,177.8248411517741,1.4090650511576512,1.3984763984570399,161.41992781453277,177.42808461300606,1.4358330896060674,1.4115230800241811,9.652333490220848,0.22361540994675294,1.8642862211623887,0.9242981394904133,0.8241235849088753,16.008156798473294,0.010588652700611378,0.024310009581886227,94.85185211961772,56.44323929637135
37-69_ABAB,177.01052570644654,177.2148173058925,1.415523825935565,1.399341982091074,160.90284193616458,175.89950855959125,1.4417875643051967,1.4161586481446176,10.010813716188064,0.7477614673696719,1.8216094395493283,1.1874846137878674,0.204291599445952,14.996666623426677,0.01618184384449095,0.025628916160579163,98.63775327827304,36.86099036298353
37-70_ABAB,176.6563418460451,177.88588625384708,1.4153168594985868,1.400919771544504,172.52602598618572,179.99457327355339,1.4357916044809096,1.4125499581059986,2.3940248065472227,1.1715281085177798,1.4260248436071041,0.8233469191481699,1.229544407801967,7.46854728736767,0.014397087954082677,0.023241646374910996,83.53703390374693,38.05478440794059
37-71_ABAB,171.81338879336025,172.13774363258736,1.4157208329135826,1.4105582269421644,155.2876273841607,156.99800350447754,1.4375465960806173,1.4229832781533929,10.642033552561822,9.643269207355264,1.5182647454031242,0.8731691652309859,0.3243548392271123,1.7103761203168517,0.005162605971418266,0.014563317927224428,81.03605193183914,64.55061959632582
37-72_ABAB,177.32816080551888,177.48544411514942,1.4131539573834742,1.4015355847348598,153.26836452169013,174.5181138401016,1.4421442744045037,1.416239380978981,15.6978228083225,1.700299304040485,2.0102230779233445,1.0382281725535099,0.15728330963054304,21.24974931841146,0.011618372648614317,0.0259048934255226,99.2598345172276,55.14989211587567
37-75_ABAB,168.54612644612214,172.73859806564857,1.4149965175697101,1.3997603887826962,143.0291670899201,161.58438871037103,1.4415348915217958,1.4142115638857538,17.840388695097385,6.90302413760447,1.8409803403419345,1.0218538351751896,4.1924716195264295,18.555221620450936,0.01523612878701397,0.02732332763604206,77.40543494826476,44.23765293171659
37-76_ABAB,174.91577291424787,176.01498153425237,1.4112859852576254,1.3982181904243025,147.3006631708485,170.36806332744422,1.4442705296427976,1.4175847035295472,18.747444274143987,3.3145403525277395,2.283820358318191,1.3661626749375453,1.0992086200045037,23.06740015659571,0.013067794833322877,0.02668582611325032,95.23479623823057,51.03095261932206
37-77_ABAB,174.92169298952115,175.96074479459938,1.4054945430653203,1.3919067529302074,151.48722414871818,168.52530941635132,1.4350139367697168,1.4075982182572833,15.469600801316986,4.412058582772511,2.057080628139823,1.114768768782838,1.0390518050782305,17.038085267633136,0.01358779013511291,0.027415718512433518,93.90159287996937,50.437957228986704
37-78_ABAB,179.34403600613211,179.8392610383062,1.4015988978722496,1.390467451498945,173.95001726649394,179.99599595337742,1.4261336986010569,1.4047076162183227,3.1009015258529438,0.087076889816932,1.7203717121946096,1.013745818344341,0.49522503217409053,6.045978686883473,0.011131446373304543,0.021426082382734135,91.80901789732631,48.04721565770399
37-79_ABAB,160.2649380751642,161.9423765983183,1.410056808307387,1.4014082653979774,147.06142270259622,156.85185209155273,1.4364675464902983,1.4122998672470686,8.978231768687277,3.2454347455166106,1.8385892704252376,0.7711961249647156,1.677438523154109,9.790429388956511,0.00864854290940964,0.02416767924322971,82.86654796728078,64.21442529765274
37-81_ABAB,168.778836032322,170.08484785661327,1.4089262696194091,1.39479752491181,147.28643512348984,159.27091781404644,1.4376020781516905,1.411333277546815,14.592247338196639,6.789645084605095,1.9946972091991917,1.1716405258825513,1.3060118242912608,11.984482690556604,0.014128744707599061,0.026268800604875464,89.10247644380715,46.214732373518494
37-83_ABAB,173.65355971467602,176.014276242586,1.4065840603623776,1.3929754320656416,150.70587278043976,167.9074359273163,1.4353726665674629,1.4078495454576767,15.226803382551829,4.828160391168726,2.0056537842489424,1.0565129945898966,2.3607165279099718,17.201563146876538,0.013608628296736036,0.027523121109786164,86.27615113956297,50.55565012974734
37-84_ABAB,157.7628367388753,165.29627984903968,1.4132737972333878,1.3994202036692025,139.24538556463304,156.89152870595126,1.4432893718710538,1.416272671934757,13.298430751694164,5.3570458599079265,2.079664357172837,1.189916927686843,7.53344311016437,17.64614314131822,0.013853593564185251,0.02701669993629685,57.30827382599596,48.72211041003941
37-86_ABAB,153.72778690545272,157.11590045768375,1.4132666757826269,1.4014980664803736,143.62784030643937,153.36868992085732,1.4386871326890232,1.4162617846160046,7.03202566958081,2.4432695739659107,1.766920432441998,1.0424427387648518,3.388113552231033,9.740849614417954,0.011768609302253319,0.022425348073018547,65.2174739745894,47.5209514521965
37-89_ABAB,169.027357864874,173.10056774983613,1.4164001897431826,1.3998326733157165,154.83458349824787,170.0263908095014,1.4429034525106,1.4166252174622231,9.166411047171994,1.8080586935348464,1.8368008421701814,1.1853907398732626,4.073209884962125,15.191807311253541,0.016567516427466122,0.026278235048376786,73.18811513660498,36.95346587407322
37-95_ABAB,171.4484880701726,173.36512764390133,1.4128946452825597,1.3969755270104516,159.39439498930318,169.55491388947453,1.4401659968352083,1.4139784615838362,7.562432218321328,2.247185685759901,1.8936255690370343,1.2024889370902572,1.9166395737287303,10.160518900171354,0.015919118272108124,0.026187535251372074,81.13640068425633,39.211086040355575
37-96_ABAB,170.6880434562939,172.39612375312004,1.417719311953482,1.4045989179081133,164.35661228558646,170.7276018545797,1.4407478528053281,1.4171549669098236,3.8522521745008564,0.9773006124466866,1.598374122647928,0.8860039512184996,1.7080802968261253,6.370989568993224,0.0131203940453688,0.023592885895504567,73.18971757324593,44.3883461163656
37-97_ABAB,174.14206605462357,174.33854582530492,1.4161266946666755,1.4018762283030688,155.7695806126494,170.89932451781146,1.4418769143337122,1.4158090005349246,11.794655522416043,2.0124253370790894,1.7858819578185587,0.9840855812183518,0.19647977068134992,15.129743905162059,0.014250466363606717,0.02606791379878759,98.7013675055378,45.333307169868334
37-99_ABAB,168.7839776644329,171.24400370867366,1.418450780517334,1.403694901039653,155.54968148397487,167.18393601034686,1.4414615203663772,1.4175132688815315,8.508083111582248,2.428503476599289,1.5963478402943745,0.9748316396912167,2.460026044240749,11.63425452637199,0.014755879477680978,0.023948251484845695,78.85531867414043,38.384313831770115
38-100_ABAB,158.93574141564696,163.73637238046445,1.4233873463352424,1.4066934182417898,141.75690121998068,157.28058275660956,1.4482519503222018,1.4207156483756556,12.118521248576023,4.104632314241337,1.716870050230386,0.9869835776003265,4.800630964817486,15.523681536628885,0.016693928093452604,0.027536301946546216,69.07543514410442,39.37483644005994
38-41_ABAB,167.86547528144618,171.3717155812806,1.418778820779109,1.4018024917426686,156.42767121837554,165.375639819489,1.4450683616201434,1.4187755689607513,7.311880292012585,3.625730953081379,1.819259319438687,1.1963186841817024,3.506240299834417,8.947968601113473,0.01697632903644042,0.026292792659392106,60.81523688630172,35.433526379799495
38-45_ABAB,169.35976501235572,171.47991492523457,1.4136166402689871,1.3970434303061896,162.27250491050248,168.49632970810922,1.4365635762335511,1.3998991199878177,4.367505207220444,1.7707122892788811,1.5973491423698298,0.20399253352291077,2.120149912878844,6.2238247976067385,0.01657320996279754,0.036664456245733446,65.93493580195076,54.79761147493869
38-49_ABAB,158.94871322787398,164.41077791027828,1.4223064312114242,1.4067063508092614,130.20817941079596,150.9948063624248,1.4517342807379456,1.4253612271999316,22.0727560642746,8.88505497046821,2.0270823605241777,1.308782365808912,5.4620646824043035,20.786626951628847,0.015600080402162764,0.026373053538014002,73.72317935413616,40.84841036826897
38-58_ABAB,167.62423497355985,177.37331858596562,1.4196799051517737,1.4022782990709617,154.60843885095343,172.75320613574618,1.442460021612214,1.4156402410660485,8.418554782222452,2.6744004082847765,1.5792546149722375,0.9438797801498326,9.74908361240577,18.14476728479275,0.017401606080811982,0.026819780546165628,46.270550294813965,35.11652322859944
38-62_ABAB,164.33520837614455,167.45990258954131,1.4205130609127143,1.404246405269294,138.6564127901047,161.227984214415,1.4480805212404728,1.420375251708401,18.519731665719565,3.865283316349462,1.9037242697072738,1.1355341780073591,3.124694213396765,22.571571424310292,0.016266655643420336,0.027705269532071863,86.15650565635244,41.28678075270153
38-63_ABAB,167.81928673081342,170.29610382026328,1.4169181269787623,1.4063550552381123,137.20034426871754,161.8835056536748,1.4476126105436409,1.4187748522329062,22.31695745757481,5.196698782015481,2.120352043172067,0.8753888592856918,2.4768170894498667,24.68316138495726,0.010563071740649965,0.02883775831073465,89.96555971570433,63.37069051335402
38-67_ABAB,150.6185797293773,158.28526467816184,1.4266380394977276,1.4108157469009586,123.29882272304899,150.42006573205757,1.4553917919158736,1.428759812173202,22.157354306369438,5.228822968416001,1.9756709209067809,1.2559189528819188,7.666684948784535,27.12124300900858,0.01582229259676904,0.02663197974267173,71.73180836056086,40.5891234911936
38-69_ABAB,160.8772408265556,168.07004945798374,1.4237569749109742,1.4037389330926489,138.0635053564789,157.35841463771558,1.4522393731882026,1.4230979941524222,16.52408825284553,6.807157307049279,1.9612743465768336,1.3603463106069063,7.192808631428136,19.29490928123667,0.02001804181832534,0.0291413790357804,62.721728687147646,31.30715676239356
38-70_ABAB,166.8154888384887,168.82326886615903,1.4211124404547224,1.4063218715773849,160.69483475893836,167.55373983511606,1.4428640604396048,1.4166005685209944,3.80886796313775,0.7576846880841123,1.5075307911027473,0.7255889325486437,2.0077800276703215,6.858905076177706,0.01479056887733754,0.026263491918610438,70.72739737070096,43.683920922728205
38-71_ABAB,161.26279602501933,159.34959237843142,1.4199388220056814,1.4206271803571024,137.22931970494184,138.8191278052135,1.4453529325255532,1.4418971525600468,17.51336840534669,14.789362890988345,1.7583325115938377,1.4751379573210288,1.9132036465879025,1.5898081002716538,0.0006883583514210034,0.0034557799655063892,20.34179762079395,80.0809554343216
38-72_ABAB,163.29846237560758,165.4959701113103,1.4205353270837673,1.4134120763285618,131.53738620387986,156.79723924471296,1.4523971092440588,1.4245419670806743,24.146044777337146,5.547757670032228,2.1937376463710345,0.7812960944155992,2.1975077357027146,25.259853040833093,0.007123250755205479,0.027855142163384583,91.30039382196564,74.42751965355629
38-74_ABAB,170.62385455018412,175.71034358735497,1.4211137562614795,1.4058322128736052,140.25119211245064,163.89459975629438,1.4477899356249744,1.4206062533888868,21.655903226392027,7.209355188413889,1.8425448821744597,1.0399813797833037,5.08648903717085,23.643407643843744,0.015281543387874352,0.02718368223608758,78.48665000497394,43.78413029126935
38-75_ABAB,160.13078169870502,166.15312970426154,1.4219056181545433,1.4045169039302483,131.10363609009352,150.0240918166986,1.4488358240442032,1.4206029902879032,22.140610645355597,10.750965189824065,1.8587479300786711,1.1323421439789312,6.022348005556523,18.92045572660507,0.017388714224295,0.028232833756300035,68.17017469041099,38.409603604120036
38-76_ABAB,163.9824276769333,169.24702017480703,1.4201251747446413,1.4037995501525729,127.1413210128532,152.9352840349793,1.4522723639287998,1.4254886494575498,28.976501400638817,10.665776862909487,2.2135785258070615,1.5215203090694878,5.2645924978737355,25.793963022126107,0.016325624592068433,0.026783714471249942,79.5898269166403,39.046450746805064
38-77_ABAB,164.28700442219906,168.58358124378228,1.4143014894669383,1.3977859986646026,135.2692442257036,156.8540348111067,1.4466278834207646,1.4157219418035023,21.4518535699644,7.478001089867427,2.234603267661742,1.2669114329082802,4.296576821583216,21.584790585403084,0.01651549080233572,0.030905941617262345,80.09442433743686,46.56208502927125
38-79_ABAB,156.05319704944716,157.63981626723714,1.417161346903944,1.4104734173740934,135.93028527148087,152.7914325177343,1.4464670034580551,1.4187140048424598,14.803847235203458,3.1732039353319657,2.0260162509100073,0.5808490957472076,1.5866192177899734,16.861147246253438,0.006687929529850534,0.027752998615595326,90.59008740853905,75.9019570372033
38-80_ABAB,167.15678426243628,169.85399110059674,1.4141884617823255,1.3986589800366551,146.15543196041995,160.84993957207757,1.4441264103340608,1.4158408234226076,14.369190402518644,5.59779602807026,2.0730836537232156,1.2135434366426652,2.6972068381604686,14.694507611657627,0.01552948174567037,0.02828558691145311,81.64479607318937,45.0975445753175
38-81_ABAB,145.65119876322447,153.13656305582654,1.4211434529218319,1.4035575037324977,128.86283620196434,144.87917363081758,1.4492178566052731,1.4224070419893444,13.0280871165586,5.699500637717966,1.937210720629974,1.3251859489168623,7.485364292602071,16.016337428853234,0.017585949189334205,0.026810814615928713,53.26419460221111,34.407255276435635
38-83_ABAB,154.12218217617828,158.54593539703208,1.4205772596001591,1.4027838880912789,129.28857461725522,150.99425168051897,1.4488026211791132,1.4197985218422617,19.207890281442317,5.00130543544885,1.9481854302543118,1.1983836783338473,4.423753220853797,21.70567706326375,0.017793371508880274,0.02900409933685144,79.6193723514809,38.652218425301236
38-84_ABAB,140.56246826957198,150.8842237267426,1.4262316453048598,1.408330276793779,123.18549488163393,146.00133193074382,1.4529867697802532,1.4255464958678978,14.106347021323556,3.3444159251334695,1.841388031319776,1.207692567308175,10.32175545717061,22.815837049109888,0.017901368511080706,0.027440273912355373,54.76056637784722,34.76242777948233
38-85_ABAB,141.00104908753988,151.61514648773297,1.4256929192432066,1.4074453169975136,125.96382539851182,145.8425708979665,1.4527989457317223,1.4263511673773894,11.937731838053342,3.9580868289856435,1.8657796089508694,1.3254695486131725,10.614097400193089,19.878745499454695,0.018247602245692995,0.026447778354332874,46.60579863812709,31.005160428896534
38-86_ABAB,153.4490671454852,158.74945778736662,1.4190401838747422,1.4030723438993635,132.2850097619594,151.04795429686683,1.4476572669078136,1.4195985394255668,15.998832688306496,5.098714197322658,1.976785782604285,1.164145712131439,5.300390641881421,18.762944534907433,0.01596783997537865,0.028058727482246804,71.75075248972604,43.09136084135764
38-89_ABAB,158.41439319474287,165.54503634755267,1.4246536805998289,1.4044754819380971,132.37167851577902,156.85589390620984,1.4530891680090214,1.4244456772211136,19.67393249898202,5.539570254553772,1.9568990007787335,1.4019625740993797,7.130643152809796,24.48421539043082,0.02017819866173176,0.028643490787907844,70.87657072484068,29.553982050783407
38-91_ABAB,163.7818029373083,168.00725083556554,1.4224790628991957,1.4049831151438843,142.0144200830687,159.6790361562315,1.4500073343031754,1.421394355322693,15.327586340533006,5.215596787035744,1.8984918732986196,1.1545874033728678,4.225447898257244,17.66461607316279,0.01749594775531138,0.028612978980482318,76.07959391386483,38.85310660156764
38-95_ABAB,148.8119219503873,157.62068619701398,1.4290702316889856,1.4106422614406942,128.05980570753854,152.9568062767133,1.4541172319231117,1.4256929401955096,16.20501930968269,3.049148340521228,1.7224883719313828,1.0556746358547253,8.80876424662668,24.897000569174764,0.01842797024829146,0.02842429172760208,64.61917481926356,35.16823418190385
38-96_ABAB,162.61614834130845,165.20036680039698,1.4233015694475346,1.4111916562575448,140.87370155356248,157.56416243840684,1.4500773959631872,1.4243272521032295,15.43399977992282,4.846409388921288,1.8465101649189717,0.9222315887228895,2.5842184590885324,16.690460884844356,0.012109913189989774,0.025750143859957664,84.51679389252149,52.97147365137212
