Molecule,DFT λ,GFN2 λ,Length,Monomer 1,Monomer 2,SMILES,Monomer 1 DFT λ,Monomer 2 DFT λ
81-98_AB,0.5011300372498226,0.007926450213005864,2,81.0,98.0,c1sc(c(c1OC)C#N)c1scc2c1[nH]c(=O)[nH]2,0.5145801350663533,0.4606422718570684
62-98_AB,0.38084374232857954,0.006298566359994595,2,62.0,98.0,c1sc(cc1)c1scc2c1NCCN2,0.2572550736949779,0.4606422718570684
80-98_AB,0.3823400963738095,0.005881497966996108,2,80.0,98.0,c1sc(c2c1ncnc2)c1scc2c1CCCC2,0.3134616861425457,0.4606422718570684
83-98_AB,0.3483451851498103,0.007646237602003225,2,83.0,98.0,c1sc(c(c1C)C=C)c1scc(c1OC)C(F)(F)F,0.2291351277053764,0.4606422718570684
95-98_AB,0.42000527922209585,0.009207307676987853,2,95.0,98.0,c1sc(c(c1)O)c1scc(c1)C=O,0.6202671953869867,0.4606422718570684
93-98_AB,0.4007875106399297,0.010146502619001296,2,93.0,98.0,c1sc(c(c1C#N)C(F)(F)F)c1scc2c1snn2,0.5449409930406546,0.4606422718570684
86-98_AB,0.37401259620673954,0.007683929121000688,2,86.0,98.0,c1sc(c(c1F)F)c1scc2c1OCO2,0.30383198515482945,0.4606422718570684
96-98_AB,0.4502700537996134,0.010302689116997499,2,96.0,98.0,c1sc(c(c1)S)c1scc(c1Cl)Cl,0.571009200590197,0.4606422718570684
84-98_AB,0.3475914297741838,0.008025745732993528,2,84.0,98.0,c1sc(c(c1)C(=O)O)c1scc2c1nccn2,0.3221330021551694,0.4606422718570684
56-98_AB,0.3439682338721468,0.008864010341007145,2,56.0,98.0,c1sc(c(c1)C)c1scc(c1)C=C,0.4491975170458318,0.4606422718570684
94-98_AB,0.34122641469730297,0.006441016384997056,2,94.0,98.0,c1sc(c(c1Br)Br)c1scc2c1SCCS2,0.3595845756281051,0.4606422718570684
75-98_AB,0.4253264655635576,0.006566306452995718,2,75.0,98.0,c1sc(c2c1cc(N(=O)=O)c(N(=O)=O)c2)c1scc2c1CCCC2,0.30368066262599314,0.4606422718570684
91-98_AB,0.379822226925171,0.0070401426159989455,2,91.0,98.0,c1sc(c(c1N)N(=O)=O)c1scc2c1scn2,0.35506179853109643,0.4606422718570684
89-98_AB,0.3911364486993989,0.007662259427995366,2,89.0,98.0,C1S[C@@H](c2c1nsn2)c1scc2c1C(=O)N(C(F)(F)F)C2=O,0.380181607681152,0.4606422718570684
97-98_AB,0.38885477407166036,0.009356356221005058,2,97.0,98.0,c1sc(c2c1cc(OC)c(OC)c2)c1scc2c1CCCC2,0.4832807836428401,0.4606422718570684
42-63_AB,0.38406665877846535,0.003920317681007646,2,42.0,63.0,c1sc(c2c1C(=O)NC2=O)c1scc2c1oc(=O)c(=O)o2,0.30487507916404866,0.119851456998731
39-63_AB,0.3880871408764506,0.002966366015009214,2,39.0,63.0,c1sc(c(c1)C(F)(F)F)c1scc(c1Br)Br,0.1721043912548339,0.119851456998731
23-63_AB,0.45448482522624545,0.003999351541999374,2,23.0,63.0,c1sc(c(c1)N(=O)=O)c1scc2c1oc(=O)o2,0.007840770118491491,0.119851456998731
10-63_AB,0.5294823956501205,0.00556852006900499,2,10.0,63.0,c1sc(c(c1F)F)c1scc2c1sc(=S)s2,0.5317172667237173,0.119851456998731
4-63_AB,0.525619739521062,0.00419142728299704,2,4.0,63.0,c1sc(c2c1cnnc2)c1scc(c1)c1ccc(OC)cc1,0.3890188587247394,0.119851456998731
59-63_AB,0.5236787514586467,0.002880106672996874,2,59.0,63.0,c1sc(c(c1O)C(=O)O)c1scc(c1C)C=C,0.4109090574311267,0.119851456998731
20-63_AB,0.4663824591116281,0.003942466350004281,2,20.0,63.0,c1sc(c(c1)C=O)c1scc(c1N)N(=O)=O,0.2830258880276233,0.119851456998731
55-63_AB,-0.09659062085847836,0.0068978147309906035,2,55.0,63.0,c1sc(c2c1[s@@](=O)cc2)c1scc(c1)C=C,0.5089748074387899,0.119851456998731
36-63_AB,0.4142892556701554,0.004231108994993349,2,36.0,63.0,c1sc(c(c1N(=O)=O)N(=O)=O)c1scc2c1sc(=O)c(=O)s2,0.26587787180687883,0.119851456998731
21-63_AB,0.44588575544185005,0.003094980424997118,2,21.0,63.0,c1sc(c2c1occ2)c1scc(c1S)O,0.28949485058547,0.119851456998731
3-63_AB,0.02532862931548152,0.004949328331001368,2,3.0,63.0,c1sc(c(c1)C=O)C1=C2C(=CC=C2[CH]S1)[CH2],0.44830566389646265,0.119851456998731
37-63_AB,0.3550008178281132,0.003519918212994355,2,37.0,63.0,c1sc(cc1)c1scc(c1)Br,0.18006151725785458,0.119851456998731
46-63_AB,0.35533660631335806,0.0036026571730047863,2,46.0,63.0,c1sc(c(c1C#N)C(F)(F)F)c1scc2c1[nH]c(=O)c(=O)[nH]2,0.8438525338970067,0.119851456998731
34-63_AB,0.5028263949934626,0.0030350103060072797,2,34.0,63.0,c1sc(c2c1oc(=O)c(=O)o2)c1scc(c1S)O,0.3374788627552334,0.119851456998731
38-63_AB,0.3869894336385187,0.0047321531850101906,2,38.0,63.0,c1sc(c2c1ocn2)c1scc2c1OCCCO2,0.4210210802302754,0.119851456998731
32-63_AB,0.5202552871196531,0.003071961690999103,2,32.0,63.0,c1sc(c(c1C#N)C(F)(F)F)c1scc2c1cc(C#N)c(C#N)c2,0.2931655575812329,0.119851456998731
43-63_AB,0.38516545449965633,0.0032719599029960023,2,43.0,63.0,c1sc(c2c1snn2)c1scc2c1[nH]c(=O)c(=O)[nH]2,0.19862351867050165,0.119851456998731
61-63_AB,0.3564990766608389,0.0024855264139986843,2,61.0,63.0,c1sc(c2c1oc(=O)c(=O)o2)c1scc(c1)c1ccc(OC)cc1,0.10480981968066773,0.119851456998731
9-63_AB,0.5384085463083466,0.005818060587998275,2,9.0,63.0,c1sc(c(c1)C=O)c1scc2c1S(=O)(=O)C=C2,0.4147867886476888,0.119851456998731
47-63_AB,0.3826179246098036,0.0030265055029943255,2,47.0,63.0,c1sc(c(c1)N(=O)=O)c1scc2c1cccc2,0.15757868180298829,0.119851456998731
50-63_AB,0.3892126037826529,0.00265093148399842,2,50.0,63.0,c1sc(c(c1C#N)C(F)(F)F)c1scc2c1[nH]cc[nH]2,0.3732702424131276,0.119851456998731
24-63_AB,-0.15738085503107868,0.005480290429005663,2,24.0,63.0,c1sc(c(c1)C(=O)C(F)(F)F)c1scc2c1sc(=S)s2,0.7786554975245963,0.119851456998731
30-63_AB,0.29197380776167847,0.007649493322993806,2,30.0,63.0,[CH]1S[C](c2c1nsn2)c1scc2c1oc(=S)o2,0.6566423680960725,0.119851456998731
2-63_AB,0.47955848384299316,0.004835655468006905,2,2.0,63.0,c1sc(cc1)c1scc(c1)N(=O)=O,0.516100407938211,0.119851456998731
18-63_AB,0.4644496344408253,0.004810277750003422,2,18.0,63.0,c1sc(c(c1)Cl)c1scc2c1onn2,0.4091206979901472,0.119851456998731
14-63_AB,,0.007411463476003632,2,14.0,63.0,c1sc(c(c1)S)c1scc2c1nccn2,0.37664886240600026,0.119851456998731
19-63_AB,0.4630191319156438,0.004559739809998575,2,19.0,63.0,c1sc(c(c1N(=O)=O)N(=O)=O)c1scc2c1[s@@](=O)cc2,0.5735275054321392,0.119851456998731
27-63_AB,0.3679542534518987,0.004525721041005681,2,27.0,63.0,c1sc(c(c1N)N(=O)=O)c1scc2c1[nH]cc2,1.0151504885434406,0.119851456998731
22-63_AB,0.24267902318388224,0.004013309654993691,2,22.0,63.0,c1sc(c2c1C(=O)OC2=O)c1scc2c1cc(F)c(F)c2,0.4268295408401173,0.119851456998731
25-63_AB,-0.19291565855382942,0.004501521683003773,2,25.0,63.0,c1sc(c2c1OCO2)c1scc(c1OC)C(F)(F)F,0.8696558114024809,0.119851456998731
12-63_AB,0.5723520280298544,0.0037442279589896543,2,12.0,63.0,c1sc(c(c1Cl)Cl)c1scc2c1scc2,0.34530082980927546,0.119851456998731
5-63_AB,0.4612052209704416,0.0050786620989953235,2,5.0,63.0,c1sc(c(c1)C(F)(F)F)c1scc2c1[nH]cc2,0.5159732763495413,0.119851456998731
49-63_AB,0.38207288057310507,0.0033461158609995323,2,49.0,63.0,c1sc(c2c1cnnc2)c1scc2c1OCCS2,0.2849448893175577,0.119851456998731
6-63_AB,0.3696410872071283,0.0046420540219997974,2,6.0,63.0,c1sc(c(c1)C(=O)O)c1scc(c1Br)Br,0.342340829774912,0.119851456998731
28-63_AB,0.4865716741187498,0.005056900992002511,2,28.0,63.0,c1sc(c2c1[s@@](=O)cc2)c1scc2c1SC=CS2,0.3566472426682594,0.119851456998731
31-63_AB,0.5114657376107061,0.004933388574002606,2,31.0,63.0,c1sc(c(c1)O)c1scc2c1OC=CO2,0.38232874923414784,0.119851456998731
44-63_AB,0.3714762230083579,0.0037003832240003476,2,44.0,63.0,c1sc(c2c1CC=C2)c1scc2c1SC=CS2,0.2222831648978172,0.119851456998731
15-63_AB,0.4970140431250911,0.0026529382140054736,2,15.0,63.0,c1sc(c(c1)c1ccccc1)c1scc2c1cc(N(=O)=O)c(N(=O)=O)c2,0.4236901361437049,0.119851456998731
11-63_AB,0.5293509646726307,0.0056662571530026185,2,11.0,63.0,c1sc(c2c1[s@@](=O)cc2)c1scc2c1C(=O)N(C(F)(F)F)C2=O,0.5629077453922946,0.119851456998731
26-63_AB,0.653529031900689,0.006646613999002682,2,26.0,63.0,c1sc(c(c1)OC)c1scc(c1Br)Br,0.975897929554776,0.119851456998731
52-63_AB,0.4234064302581828,0.0038710951009974792,2,52.0,63.0,c1sc(c2c1nccn2)c1scc2c1OCCS2,0.3964826695264492,0.119851456998731
53-63_AB,0.31904042823589407,0.006353619898000318,2,53.0,63.0,c1sc(cc1)c1scc2c1C(=O)CC2=O,0.42475004679727135,0.119851456998731
8-63_AB,0.6380400394118624,0.007253131967999593,2,8.0,63.0,c1sc(c2c1[nH]cc2)c1scc2c1OC=CO2,0.7413441171120212,0.119851456998731
17-63_AB,-0.07804252443020232,0.0038686931260016877,2,17.0,63.0,c1sc(c(c1)OC)c1scc(c1)c1ccc(OC)cc1,0.5182157938033924,0.119851456998731
1-63_AB,0.42607287386636017,0.003818770847004771,2,1.0,63.0,c1sc(c(c1)S)c1scc(c1)C(=O)O,0.4036697677584016,0.119851456998731
58-63_AB,0.5063663240725873,0.00486209623300482,2,58.0,63.0,c1sc(c(c1N)N(=O)=O)c1scc2c1sc(=S)s2,0.35191912846130435,0.119851456998731
60-63_AB,0.7682486937701469,0.003804177274993492,2,60.0,63.0,c1sc(c(c1)C#N)c1scc(c1N)N(=O)=O,0.5650250360595237,0.119851456998731
51-63_AB,0.4303962187113939,0.0029474189920009053,2,51.0,63.0,c1sc(c(c1)F)c1scc2c1cnnc2,0.4723782156834204,0.119851456998731
41-63_AB,0.4254666042106692,0.0039658623799994075,2,41.0,63.0,c1sc(c2c1onn2)c1scc2c1OCCS2,0.3647624940313108,0.119851456998731
7-63_AB,0.21673732135968748,0.004267142532000889,2,7.0,63.0,c1sc(c2c1ncnc2)c1scc(c1)C(=O)OC,0.4496289807684661,0.119851456998731
16-63_AB,0.31974765214545187,0.00853810979999281,2,16.0,63.0,c1sc(c(c1)OC)c1scc(c1N)N(=O)=O,0.29222276472864905,0.119851456998731
45-63_AB,0.3667711024172604,0.003949473156993122,2,45.0,63.0,c1sc(c(c1F)F)c1scc2c1C(=O)OC2=O,1.7510943158085863,0.119851456998731
29-63_AB,0.41254963184474036,0.003050735881991784,2,29.0,63.0,c1sc(c2c1C(=O)C=C2)c1scc2c1oc(=O)c(=O)o2,0.40954753577534575,0.119851456998731
54-63_AB,0.31521777287707664,0.007269865546000176,2,54.0,63.0,c1sc(c(c1C#N)C(F)(F)F)c1scc(c1C)C=C,0.4439798428102222,0.119851456998731
33-63_AB,0.5791287513566203,0.008322710007000467,2,33.0,63.0,c1sc(c(c1C)C)c1scc2c1ocn2,0.7305656058560999,0.119851456998731
57-63_AB,0.16043614935188089,0.00588136020699892,2,57.0,63.0,c1sc(c(c1)C#N)c1scc2c1oc(=O)o2,0.3221223897089658,0.119851456998731
62-63_AB,0.5282562506617978,0.003953116918992805,2,62.0,63.0,c1sc(c(c1)F)c1scc2c1SC=CS2,0.2572550736949779,0.119851456998731
56-63_AB,0.2703007559175603,0.006399046335999969,2,56.0,63.0,c1sc(c2c1oc(=O)o2)c1scc2c1[nH]c(=O)[nH]2,0.4491975170458318,0.119851456998731
42-100_AB,0.5304930265047005,0.007281796648001659,2,42.0,100.0,c1sc(c(c1)C(=O)O)c1scc2c1[nH]cn2,0.30487507916404866,0.35851788933359785
39-100_AB,0.4569931706864736,0.006602985227004865,2,39.0,100.0,c1sc(c2c1oc(=O)o2)c1scc2c1SC=CS2,0.1721043912548339,0.35851788933359785
23-100_AB,0.3769982293815701,0.005541455347007229,2,23.0,100.0,c1sc(c(c1OC)OC)c1scc2c1c(F)ccc2F,0.007840770118491491,0.35851788933359785
10-100_AB,0.5973328958352795,0.009568859169007737,2,10.0,100.0,c1sc(c(c1)c1ccc(N)cc1)c1scc2c1OCCS2,0.5317172667237173,0.35851788933359785
4-100_AB,0.47346558261779137,0.006383984046998137,2,4.0,100.0,c1sc(c2c1sc(=O)c(=O)s2)c1scc2c1cc(N(=O)=O)c(N(=O)=O)c2,0.3890188587247394,0.35851788933359785
59-100_AB,0.5279950213589473,0.003436451761992032,2,59.0,100.0,c1sc(c2c1OCO2)c1scc2c1nccn2,0.4109090574311267,0.35851788933359785
20-100_AB,0.5044686020701192,0.006630178658006969,2,20.0,100.0,c1sc(c(c1)C(=O)C)c1scc2c1[nH]c(=S)[nH]2,0.2830258880276233,0.35851788933359785
55-100_AB,0.3371656597155379,0.005831724913008429,2,55.0,100.0,c1sc(c(c1)O)c1scc2c1NCN2,0.5089748074387899,0.35851788933359785
70-100_AB,0.46893379855464445,0.005787755958998275,2,70.0,100.0,c1sc(c(c1C)C)c1scc2c1sc(=O)s2,0.2838511004811153,0.35851788933359785
36-100_AB,0.42347826829063706,0.007199263819998691,2,36.0,100.0,c1sc(c(c1O)C(=O)O)c1scc2c1sc(=O)c(=O)s2,0.26587787180687883,0.35851788933359785
21-100_AB,0.4530839830986224,0.004898010021996413,2,21.0,100.0,c1sc(c2c1sc(=O)c(=O)s2)c1scc2c1cccc2,0.28949485058547,0.35851788933359785
74-100_AB,0.5356552983648726,0.006841408852004349,2,74.0,100.0,c1sc(cc1)c1scc(c1C)C,0.5694755125077791,0.35851788933359785
3-100_AB,0.5222011732621468,0.007593890488998056,2,3.0,100.0,c1sc(c(c1OC)C#N)c1scc2c1SCS2,0.44830566389646265,0.35851788933359785
64-100_AB,0.6062040794859058,0.009926149270000906,2,64.0,100.0,c1sc(c2c1C(=O)C=C2)c1scc2c1C(=O)OC2=O,0.487680782971438,0.35851788933359785
37-100_AB,0.41080647050694097,0.007078428797996139,2,37.0,100.0,c1sc(c(c1C#N)C#N)c1scc2c1SC=CS2,0.18006151725785458,0.35851788933359785
46-100_AB,0.4724965852146852,0.005040712992006036,2,46.0,100.0,c1sc(c(c1N)N(=O)=O)c1scc(c1O)C(=O)O,0.8438525338970067,0.35851788933359785
34-100_AB,0.5584861946699675,0.00446308533899753,2,34.0,100.0,c1sc(c2c1onn2)c1scc(c1S)O,0.3374788627552334,0.35851788933359785
38-100_AB,0.5096531872695778,0.008277718004997325,2,38.0,100.0,c1sc(c2c1OCO2)c1scc2c1CC=CC2,0.4210210802302754,0.35851788933359785
32-100_AB,0.6102909574037767,0.006279663209994624,2,32.0,100.0,c1sc(c(c1Br)Br)c1scc2c1OCCS2,0.2931655575812329,0.35851788933359785
43-100_AB,0.5208536654754425,0.0065707605720035644,2,43.0,100.0,c1sc(c2c1CCCC2)c1scc(c1S)O,0.19862351867050165,0.35851788933359785
61-100_AB,0.3610050099232467,0.003155408757997691,2,61.0,100.0,c1sc(c(c1OC)N)c1scc2c1CC=C2,0.10480981968066773,0.35851788933359785
9-100_AB,0.5560170335738803,0.010293072532995495,2,9.0,100.0,c1sc(c(c1C)C)c1scc(c1OC)C#N,0.4147867886476888,0.35851788933359785
47-100_AB,0.5509883696140605,0.006320232478998378,2,47.0,100.0,c1sc(c(c1OC)OC)c1scc2c1oc(=O)c(=O)o2,0.15757868180298829,0.35851788933359785
76-100_AB,0.4772827957494883,0.006475749376996021,2,76.0,100.0,c1sc(c2c1[nH]c(=O)[nH]2)c1scc2c1oc(=O)c(=O)o2,0.3055190910163219,0.35851788933359785
50-100_AB,0.3581981555544189,0.0049063788399976715,2,50.0,100.0,c1sc(c(c1)C)c1scc(c1S)O,0.3732702424131276,0.35851788933359785
24-100_AB,0.5548934754915535,0.010031368412008135,2,24.0,100.0,c1sc(c(c1)c1ccccc1)c1scc2c1C(=O)OC2=O,0.7786554975245963,0.35851788933359785
30-100_AB,0.45875864534900757,0.0073451325009941115,2,30.0,100.0,c1sc(c2c1cc(N(=O)=O)c(N(=O)=O)c2)c1scc2c1OCCS2,0.6566423680960725,0.35851788933359785
2-100_AB,0.5422355554983369,0.007989310386996351,2,2.0,100.0,c1sc(c2c1[nH]cc2)c1scc2c1SC=CS2,0.516100407938211,0.35851788933359785
18-100_AB,0.4758931102915085,0.007665054729997678,2,18.0,100.0,c1sc(c2c1CC=C2)c1scc2c1sc(=S)s2,0.4091206979901472,0.35851788933359785
63-100_AB,0.49036983925907407,0.0031328967000021635,2,63.0,100.0,c1sc(c(c1OC)C#N)c1scc2c1cccc2,0.119851456998731,0.35851788933359785
14-100_AB,0.4031181657774141,0.011154998900998692,2,14.0,100.0,c1sc(c(c1)OC)c1scc(c1)C=O,0.37664886240600026,0.35851788933359785
19-100_AB,0.5162108589574927,0.0072340154650021304,2,19.0,100.0,c1sc(c2c1snn2)c1scc(c1)C=C,0.5735275054321392,0.35851788933359785
27-100_AB,0.4632447142867022,0.006820314775005443,2,27.0,100.0,c1sc(c2c1OCCCO2)c1scc2c1SC=CS2,1.0151504885434406,0.35851788933359785
22-100_AB,0.29229735113767674,0.005062209389997463,2,22.0,100.0,c1sc(c2c1sc(=O)c(=O)s2)c1scc2c1CCCC2,0.4268295408401173,0.35851788933359785
25-100_AB,0.7438561361195752,0.016393636921989696,2,25.0,100.0,c1sc(c(c1)Cl)c1scc(c1C#N)C#N,0.8696558114024809,0.35851788933359785
12-100_AB,0.5958321879516006,0.006650223310003867,2,12.0,100.0,c1sc(c(c1)N(=O)=O)c1scc(c1)C=C,0.34530082980927546,0.35851788933359785
5-100_AB,0.4390644054146833,0.006574961669997492,2,5.0,100.0,c1sc(c(c1)C=O)c1scc(c1)c1ccc(OC)cc1,0.5159732763495413,0.35851788933359785
49-100_AB,0.3906836512614973,0.00623555720399338,2,49.0,100.0,c1sc(c(c1)C#N)c1scc2c1oc(=O)c(=O)o2,0.2849448893175577,0.35851788933359785
6-100_AB,0.3752841842433554,0.00611189725600525,2,6.0,100.0,c1sc(c(c1)C=C)c1scc(c1)C(=O)OC,0.342340829774912,0.35851788933359785
28-100_AB,0.5414513233772595,0.007573137598001267,2,28.0,100.0,c1sc(c2c1[s@@](=O)cc2)c1scc2c1[nH]c(=O)c(=O)[nH]2,0.3566472426682594,0.35851788933359785
67-100_AB,0.49633729600463994,0.004177524372003916,2,67.0,100.0,c1sc(c(c1)c1ccccc1)[C]1S[CH]c2c1nsn2,0.22789453345467334,0.35851788933359785
31-100_AB,0.533978532825131,0.00905743000998882,2,31.0,100.0,c1sc(c2c1NCN2)c1scc2c1[nH]cc[nH]2,0.38232874923414784,0.35851788933359785
44-100_AB,0.5631943084808881,0.007805326018996084,2,44.0,100.0,c1sc(c2c1C(=O)CC2=O)c1scc2c1cnnc2,0.2222831648978172,0.35851788933359785
66-100_AB,0.7463946862262674,0.009457210760999146,2,66.0,100.0,c1sc(c(c1F)F)c1scc2c1C(=O)CC2=O,0.5808177620201604,0.35851788933359785
15-100_AB,0.4899113274223055,0.009477590835004435,2,15.0,100.0,c1sc(c(c1)Cl)c1scc2c1[nH]cc[nH]2,0.4236901361437049,0.35851788933359785
11-100_AB,0.4374869614330237,0.007348621121003873,2,11.0,100.0,c1sc(c(c1)N(=O)=O)c1scc(c1)C(=O)OC,0.5629077453922946,0.35851788933359785
26-100_AB,0.6715729013303644,0.01213846357199344,2,26.0,100.0,c1sc(c2c1S(=O)(=O)C=C2)c1scc2c1oc(=O)c(=O)o2,0.975897929554776,0.35851788933359785
52-100_AB,0.4049432333704317,0.0071282601260094225,2,52.0,100.0,c1sc(c(c1C#N)C(F)(F)F)c1scc(c1S)O,0.3964826695264492,0.35851788933359785
79-100_AB,0.48800326509808656,0.008734729933998153,2,79.0,100.0,c1sc2c(c1)[C@](C(F)(F)F)([O])N1c3c2scc3C=N[CH]1,0.4103991977062833,0.35851788933359785
78-100_AB,0.5312519520521164,0.00822084688100233,2,78.0,100.0,c1sc(c2c1oc(=O)o2)c1scc2c1cc(C#N)c(C#N)c2,0.275778162827919,0.35851788933359785
53-100_AB,0.35106713999266503,0.004091385913000067,2,53.0,100.0,c1sc(cc1)c1scc(c1C#N)C#N,0.42475004679727135,0.35851788933359785
8-100_AB,0.6663197434536414,0.013216798468995705,2,8.0,100.0,c1sc(c2c1CC=CC2)c1scc(c1OC)C(F)(F)F,0.7413441171120212,0.35851788933359785
17-100_AB,0.5395941463502822,0.007234644036998361,2,17.0,100.0,c1sc(c2c1C(=O)CC2=O)c1scc(c1OC)C(F)(F)F,0.5182157938033924,0.35851788933359785
1-100_AB,0.4116192745786975,0.006621770612007083,2,1.0,100.0,c1sc(c(c1N(=O)=O)N(=O)=O)c1scc(c1C)C,0.4036697677584016,0.35851788933359785
69-100_AB,0.5678447342070285,0.0067247842950024506,2,69.0,100.0,c1sc(c(c1Cl)Cl)c1scc(c1OC)C(F)(F)F,0.1696671219142445,0.35851788933359785
58-100_AB,0.5288040158411604,0.007240937592996488,2,58.0,100.0,c1sc(c2c1NCN2)c1scc2c1nccn2,0.35191912846130435,0.35851788933359785
60-100_AB,0.4522970298639848,0.006985551451997196,2,60.0,100.0,c1sc(c2c1sc(=S)s2)c1scc2c1cnnc2,0.5650250360595237,0.35851788933359785
51-100_AB,0.42912163743312703,0.006659859477998964,2,51.0,100.0,c1sc(c(c1C#N)C(F)(F)F)c1scc2c1cnnc2,0.4723782156834204,0.35851788933359785
41-100_AB,0.4389027697907295,0.0076430823870055065,2,41.0,100.0,c1sc(c2c1sc(=O)s2)c1scc2c1OCCS2,0.3647624940313108,0.35851788933359785
72-100_AB,0.5047564985288773,0.004154689261994804,2,72.0,100.0,c1sc(c(c1OC)OC)c1scc(c1)c1ccc(N)cc1,0.5949026470407262,0.35851788933359785
7-100_AB,0.375273299687251,0.006105179187997578,2,7.0,100.0,c1sc(c2c1C(=O)NC2=O)c1scc(c1)c1ccc(N(=O)=O)cc1,0.4496289807684661,0.35851788933359785
16-100_AB,0.3980152147341869,0.005646958953001047,2,16.0,100.0,c1sc(c2c1oc(=S)o2)c1scc2c1OCCO2,0.29222276472864905,0.35851788933359785
65-100_AB,0.6398553109102068,0.009846208887999808,2,65.0,100.0,c1sc(c(c1N)N(=O)=O)c1scc2c1cc(N(=O)=O)c(N(=O)=O)c2,0.9426361474652368,0.35851788933359785
45-100_AB,1.1182861549823429,0.005486682940997412,2,45.0,100.0,c1sc(c(c1)S)c1scc(c1O)C(=O)O,1.7510943158085863,0.35851788933359785
29-100_AB,0.339214677005657,0.005314663903000394,2,29.0,100.0,c1sc(c(c1)Cl)c1scc2c1OC=CO2,0.40954753577534575,0.35851788933359785
54-100_AB,0.34575629397295415,0.005634665636002012,2,54.0,100.0,c1sc(c(c1O)C(=O)O)c1scc2c1CCC2,0.4439798428102222,0.35851788933359785
77-100_AB,0.4850500134707545,0.008647052987001302,2,77.0,100.0,c1sc(c(c1)OC)c1scc2c1[nH]c(=S)[nH]2,0.17914011255197693,0.35851788933359785
33-100_AB,0.6750292914512102,0.012159554858001798,2,33.0,100.0,c1sc(c2c1n(C(F)(F)F)cc2)c1scc2c1snn2,0.7305656058560999,0.35851788933359785
92-100_AB,0.5021877437757212,0.008660169625997582,2,92.0,100.0,c1sc(c2c1oc(=O)o2)c1scc(c1)C=C,0.4243783937054104,0.35851788933359785
85-100_AB,0.45382522124418756,0.007087720584998181,2,85.0,100.0,c1sc(c(c1)S)c1scc2c1c(F)ccc2F,0.2898292785102967,0.35851788933359785
82-100_AB,0.4339622707266244,0.007567912611008865,2,82.0,100.0,c1sc(c(c1)C(=O)O)c1scc2c1NCN2,0.16857749642804265,0.35851788933359785
57-100_AB,0.30796757144707954,0.003863005172995315,2,57.0,100.0,c1sc(c(c1Cl)Cl)c1scc2c1c(F)ccc2F,0.3221223897089658,0.35851788933359785
71-100_AB,0.5904285510987393,0.008511692827006812,2,71.0,100.0,c1sc(c(c1)O)c1scc(c1)c1ccccc1,0.2519448807470326,0.35851788933359785
81-100_AB,0.48104749084450305,0.009167857094006138,2,81.0,100.0,c1sc(c(c1)N)c1scc(c1)C(=O)C,0.5145801350663533,0.35851788933359785
62-100_AB,0.5117419331945712,0.0060460584460102496,2,62.0,100.0,c1sc(c2c1OCCCO2)c1scc2c1OCCS2,0.2572550736949779,0.35851788933359785
80-100_AB,0.5161730351173901,0.006581697632995542,2,80.0,100.0,c1sc(c(c1)C#N)c1scc2c1onn2,0.3134616861425457,0.35851788933359785
83-100_AB,0.5172707423989777,0.00869737170199869,2,83.0,100.0,c1sc(c(c1)C(F)(F)F)c1scc2c1oc(=O)c(=O)o2,0.2291351277053764,0.35851788933359785
95-100_AB,0.5273120155979996,0.006874850178000713,2,95.0,100.0,C1S[C@@H](c2c1nsn2)c1scc2c1[nH]c(=S)[nH]2,0.6202671953869867,0.35851788933359785
93-100_AB,0.5087905863620108,0.007987790230004066,2,93.0,100.0,c1sc(c2c1snn2)c1scc2c1S(=O)(=O)C=C2,0.5449409930406546,0.35851788933359785
86-100_AB,0.4327448333715438,0.007060430080002789,2,86.0,100.0,c1sc(c(c1)C(=O)C(F)(F)F)c1scc2c1cc(C#N)c(C#N)c2,0.30383198515482945,0.35851788933359785
96-100_AB,0.5459673248478794,0.01173643019299675,2,96.0,100.0,c1sc(c2c1cc(C#N)c(C#N)c2)c1scc2c1cc(N(=O)=O)c(N(=O)=O)c2,0.571009200590197,0.35851788933359785
84-100_AB,0.472787747028633,0.006662045592008781,2,84.0,100.0,c1sc(c(c1)C(=O)O)c1scc2c1ncnc2,0.3221330021551694,0.35851788933359785
56-100_AB,0.307877773862856,0.005583667202998299,2,56.0,100.0,c1sc(c(c1)C=O)c1scc2c1[s@@](=O)cc2,0.4491975170458318,0.35851788933359785
94-100_AB,0.6154257457528729,0.0063164992100084305,2,94.0,100.0,c1sc(c2c1snn2)c1scc(c1)C(=O)OC,0.3595845756281051,0.35851788933359785
75-100_AB,0.4585507503725239,0.006183079622992693,2,75.0,100.0,c1sc(c2c1scn2)c1scc2c1sc(=S)s2,0.30368066262599314,0.35851788933359785
91-100_AB,0.4736247692417237,0.00738064748900058,2,91.0,100.0,c1sc(c2c1SCCS2)c1scc2c1CCCC2,0.35506179853109643,0.35851788933359785
89-100_AB,0.5720151510686264,0.010061340843002142,2,89.0,100.0,c1sc(c(c1)C=C)c1scc(c1OC)C(F)(F)F,0.380181607681152,0.35851788933359785
98-100_AB,0.4822306418718654,0.0071862098400004015,2,98.0,100.0,c1sc(c(c1)Cl)c1scc(c1C)C,0.4606422718570684,0.35851788933359785
97-100_AB,0.5795573306677397,0.008897409121999544,2,97.0,100.0,c1sc(c2c1OC=CO2)c1scc(c1C)C=C,0.4832807836428401,0.35851788933359785
