Monomer 1,Monomer 2,Neutral Angle,Cation Angle,Neutral Bond Length,Cation Bond Length,Trained λ
44.0,309.0,178.74271417739263,178.76325717496002,1.4071529803681344,1.3931843722364037,0.24606264779957804
143.0,258.0,173.39098794674544,173.7016378839335,1.3965448519657266,1.385432428221313,0.2464050672504527
161.0,197.0,178.1755721049866,178.4046627236066,1.4041353499953653,1.3890623150145955,0.24658842935207456
184.0,309.0,178.7541143440545,178.49126933707538,1.402282044368335,1.391987294822106,0.24686665941403285
283.0,292.0,178.73439254656694,179.0631022648983,1.4028967297965504,1.3908557758634237,0.24761393167187634
47.0,252.0,178.6982141940324,178.94542657953338,1.4011799965990177,1.3902550284065252,0.2478752666305227
47.0,222.0,177.33819878799844,178.66385074958882,1.402864128115606,1.3898595866065393,0.24787832029781806
10.0,213.0,179.4751628058826,179.1582123072424,1.4060717427501503,1.3932910696579108,0.24796919253898278
247.0,258.0,173.47345764724272,173.92460074095592,1.39529179806191,1.384005390539402,0.24819198448385577
42.0,110.0,172.82793673378887,174.24819732845444,1.400773980500676,1.390635397391632,0.24828628826338292
236.0,283.0,176.7009786894437,177.49087381346405,1.4000705182222566,1.3879326734373787,0.24842095468207845
47.0,257.0,177.694942389566,178.6186895346295,1.3986407735623778,1.3876949436661816,0.2484412924737262
37.0,236.0,175.72306038007255,176.7143419367916,1.4038169988735103,1.3908018633053962,0.24871061171332257
47.0,147.0,178.18012452712063,178.4989880767873,1.4005116821979653,1.3899398954308628,0.2488036817232205
47.0,175.0,178.5743036023566,178.78137353616626,1.3965577000264575,1.3899312654319862,0.24889499151938554
106.0,258.0,172.9057190710299,174.35108446279125,1.3998600867764777,1.3883311890300982,0.2490785849268432
46.0,124.0,179.12453043619902,179.33141685552232,1.4057039555257609,1.392918330051306,0.2492062249126078
176.0,258.0,170.97054863528356,171.44497905792838,1.3976665640296246,1.3890126207174178,0.24976404062268556
115.0,161.0,177.88300584382156,179.2009887180867,1.4018109868057922,1.3895186084440951,0.25009140627870996
258.0,272.0,173.5876039900198,174.08132547121897,1.398096762618436,1.388214658982475,0.25019423447840383
42.0,236.0,178.63128776260353,179.33821133860818,1.4071702208820869,1.3933001032250776,0.2507895854767994
143.0,213.0,173.37921156811845,174.7068781926889,1.3965087481555003,1.3855269355266682,0.25142012823736876
236.0,261.0,175.10220728302838,176.48711240499924,1.4019486904019691,1.3897995402313998,0.2515776005211228
184.0,219.0,178.55873150525792,177.08273916840713,1.3973048797820666,1.3879969085081132,0.2515821030942122
47.0,156.0,178.56509321236717,179.07523173388287,1.3999697764605432,1.3895274144382193,0.25176952604218966
47.0,303.0,177.8885422519368,178.44038546619944,1.3979798323115011,1.3887628169361974,0.25178286579248377
158.0,176.0,176.70500208849805,177.33841172610062,1.3976664411040771,1.3862872494668166,0.25197714256559267
115.0,297.0,178.65558943036632,177.98839278559902,1.4026060845006088,1.392681182155415,0.252023029117942
37.0,283.0,176.65347929810832,178.50004900607,1.4025740618567493,1.388891830928915,0.2521766237862175
110.0,178.0,173.454822209691,173.5863576536418,1.3977476790076877,1.3909894439647488,0.2524820643327742
106.0,213.0,171.66678088448216,173.48327029435654,1.399633008903052,1.3874794653709717,0.2525209143937197
37.0,222.0,178.8820698815199,178.6819129838906,1.406375045518871,1.3945396799151937,0.2527701231461348
236.0,258.0,167.7036655905574,170.4492125719944,1.4005864032919846,1.3923160917803283,0.25295241130307355
47.0,249.0,176.59907660700802,177.50105023960597,1.401688615139797,1.390188498940938,0.25367503449227663
156.0,158.0,174.63860381659126,175.40184009484906,1.3993190968519578,1.387028388739238,0.25385764419641055
9.0,110.0,179.20504314825837,179.43435679020504,1.4073807911323974,1.3967353184280438,0.2539780401528697
238.0,296.0,178.08394956318318,178.46271167106042,1.4036659836862528,1.3916225613607336,0.25423286025955655
110.0,261.0,172.55430663846934,174.0390698415525,1.4018268794287552,1.3926215545600218,0.25494486810730693
213.0,258.0,167.14387992518596,171.4964635431604,1.3949936543936152,1.3935288078487444,0.2550968806973348
43.0,176.0,177.5256330477716,178.63066964718055,1.403660695035252,1.39085034689385,0.25520122964019537
115.0,149.0,179.0447291127647,179.41969290645542,1.401992741429159,1.390934163452876,0.25525918435826805
78.0,258.0,178.28068242354252,174.9278678514162,1.4044544301771298,1.3854442084974454,0.2558401542373758
110.0,249.0,175.52405289732081,175.45749383334518,1.4025415800947407,1.3945472462023092,0.2562611082076328
61.0,158.0,179.52249686171342,179.95867604874152,1.4097393938398437,1.4027358581867408,0.25640171922345567
238.0,258.0,172.50697347154812,173.12187642067394,1.4003651626094715,1.391022436450105,0.2567690511472756
