Molecule,Neutral Energy,Neutral@Cation Energy,Cation Energy,Cation@Neutral Energy,λ0,λ1,DFT λ
46-110_ABAB,-124594.98299176303,-124594.86331881273,-124588.9088514259,-124588.78769627147,0.11967295029899105,0.12115515444020275,0.2408281047391938
56-110_ABAB,-113397.51383037306,-113397.39243984014,-113390.90567830524,-113390.7852801715,0.1213905329204863,0.12039813373121433,0.24178866665170062
37-296_ABAB,-95212.15045624864,-95212.04175574511,-95207.11625776779,-95206.9823140787,0.10870050352241378,0.13394368908484466,0.24264419260725845
31-110_ABAB,-103385.87386322934,-103385.75506240391,-103380.26465824986,-103380.1405327006,0.1188008254248416,0.12412554924958386,0.24292637467442546
54-213_ABAB,-110571.3896551072,-110571.26760061647,-110565.31345241921,-110565.19233291167,0.12205449072644114,0.1211195075447904,0.24317399827123154
184-309_ABAB,-114563.7582637106,-114563.63964656205,-114557.97634807022,-114557.85158305342,0.11861714854603633,0.12476501680794172,0.24338216535397805
37-292_ABAB,-105474.07474650934,-105473.96597362355,-105468.80164921093,-105468.66685897564,0.10877288579649758,0.1347902352863457,0.24356312108284328
37-261_ABAB,-79434.009909501,-79433.90132382953,-79428.73955266117,-79428.60429956023,0.10858567146351561,0.13525310093245935,0.24383877239597496
124-176_ABAB,-112701.15607816946,-112701.03610480546,-112695.54538091764,-112695.42139768392,0.1199733639950864,0.12398323371598963,0.24395659771107603
46-156_ABAB,-104576.50793228103,-104576.40127453618,-104570.85844792095,-104570.72090062813,0.10665774485096335,0.13754729281936307,0.24420503767032642
42-297_ABAB,-106155.31799502409,-106155.20565445359,-106149.0837975922,-106148.95085473786,0.11234057050023694,0.1329428543394897,0.24528342483972665
6-261_ABAB,-77294.47806158241,-77294.36837847577,-77288.02838698843,-77287.89215291706,0.1096831066388404,0.1362340713676531,0.2459171780064935
176-258_ABAB,-116092.74366653827,-116092.62522163778,-116087.47025549259,-116087.34257014997,0.11844490049406886,0.12768534262431785,0.24613024311838672
43-297_ABAB,-123732.97231340912,-123732.86245342849,-123726.82709121985,-123726.69060707586,0.10985998062824365,0.13648414399358444,0.2463441246218281
39-309_ABAB,-116750.47305953508,-116750.36944946536,-116744.51517086082,-116744.37186291777,0.10361006972379982,0.14330794304260053,0.24691801276640035
110-143_ABAB,-120664.7639386997,-120664.64218081307,-120659.35308566928,-120659.22752961752,0.12175788663444109,0.12555605176021345,0.24731393839465454
39-261_ABAB,-98092.30308170586,-98092.18629316236,-98086.63122931516,-98086.50022744891,0.11678854349884205,0.1310018662479706,0.24779040974681266
47-178_ABAB,-102783.840092869,-102783.72936103557,-102777.7726742882,-102777.63560156194,0.11073183342523407,0.13707272625470068,0.24780455967993475
46-258_ABAB,-131408.33784816798,-131408.21730336492,-131402.69387873932,-131402.56625924824,0.12054480306687765,0.12761949107516557,0.24816429414204322
143-283_ABAB,-91758.76817492374,-91758.64471033902,-91753.58773456833,-91753.46265770905,0.12346458471438382,0.1250768592726672,0.24854144398705103
158-161_ABAB,-83715.66569194477,-83715.56123641731,-83710.29112801744,-83710.14673325169,0.1044555274565937,0.14439476575353183,0.24885029321012553
124-236_ABAB,-118743.36708438325,-118743.25063598207,-118737.52779843553,-118737.39509041545,0.11644840118242428,0.1327080200862838,0.24915642126870807
110-262_ABAB,-124957.7622571959,-124957.64465911369,-124951.96692253309,-124951.83516963261,0.11759808220085688,0.13175290047365706,0.24935098267451394
143-213_ABAB,-118919.3343429049,-118919.21275127982,-118914.17284765998,-118914.04492857154,0.1215916250803275,0.12791908843792044,0.24951071351824794
213-258_ABAB,-139038.27839090524,-139038.16138222165,-139033.10164313478,-139032.96900722486,0.11700868359184824,0.13263590991846286,0.2496445935103111
10-213_ABAB,-99380.64986842376,-99380.52827951983,-99375.3883653523,-99375.26027646482,0.12158890393038746,0.12808888747531455,0.249677791405702
36-184_ABAB,-91965.70526261767,-91965.58378990635,-91960.21187636792,-91960.08359536807,0.1214727113256231,0.12828099985199515,0.24975371117761824
158-258_ABAB,-118232.75879409762,-118232.5994975611,-118227.56193956264,-118227.4709656438,0.1592965365271084,0.09097391883551609,0.2502704553626245
124-309_ABAB,-131292.12490465085,-131292.01736226387,-131286.08295755915,-131285.9395663493,0.10754238697700202,0.14339120985823683,0.25093359683523886
149-258_ABAB,-133877.48410175394,-133877.32137386178,-133872.30420480992,-133872.21577515558,0.16272789216600358,0.08842965433723293,0.2511575465032365
258-272_ABAB,-126563.45154704044,-126563.33787501686,-126558.3635998155,-126558.22539346296,0.11367202358087525,0.13820635253796354,0.2518783761188388
47-282_ABAB,-101038.33545650973,-101038.23890588964,-101032.49745249035,-101032.34207194424,0.09655062008823734,0.1553805461153388,0.25193116620357614
249-297_ABAB,-133306.7805184891,-133306.667497634,-133300.5874584128,-133300.4483589826,0.11302085511852056,0.13909943020553328,0.25212028532405384
161-197_ABAB,-82589.10039034577,-82588.98630824663,-82583.31440905236,-82583.17533220758,0.11408209914225154,0.13907684477453586,0.2531589439167874
249-292_ABAB,-134579.35532384214,-134579.24001831916,-134573.57030147794,-134573.43213893572,0.11530552298063412,0.13816254222183488,0.253468065202469
57-283_ABAB,-102067.89955339846,-102067.7738052343,-102061.24566552309,-102061.11760194218,0.12574816415144596,0.128063580908929,0.25381174506037496
160-213_ABAB,-122140.6214197427,-122140.49669499874,-122135.51552878623,-122135.38614817431,0.12472474396054167,0.12938061192107853,0.2541053558816202
47-145_ABAB,-114360.81455970003,-114360.70439604032,-114355.15953700672,-114355.01556401746,0.11016365970135666,0.14397298925905488,0.25413664896041155
176-238_ABAB,-91007.45527166773,-91007.37319886505,-91002.15951436054,-91001.98713214103,0.08207280267379247,0.1723822195053799,0.2544550221791724
37-233_ABAB,-113013.92670043765,-113013.80924739213,-113008.58134874853,-113008.44411683567,0.11745304551732261,0.13723191285680514,0.25468495837412775
47-274_ABAB,-119380.61018205975,-119380.50014030708,-119374.51369192367,-119374.36882449615,0.11004175267589744,0.14486742751614656,0.254909180192044
4-283_ABAB,-208052.92059314746,-208052.8072999064,-208047.00851266301,-208046.86630732534,0.11329324106918648,0.1422053376736585,0.255498578742845
64-213_ABAB,-107687.11097903574,-107686.98507005232,-107681.94879833605,-107681.81842940662,0.12590898342023138,0.13036892942909617,0.25627791284932755
39-110_ABAB,-122850.51618347966,-122850.39402966738,-122844.90300373315,-122844.76795009167,0.1221538122772472,0.13505364148295484,0.25720745376020204
44-143_ABAB,-91759.97184115312,-91759.84294327117,-91754.78661894103,-91754.65813086253,0.12889788195025176,0.12848807849513832,0.2573859604453901
110-249_ABAB,-133297.64767860583,-133297.52462355248,-133291.92638176793,-133291.79198038334,0.12305505335098132,0.13440138459554873,0.25745643794653006
62-110_ABAB,-146476.41797316453,-146476.2922347965,-146470.34507910884,-146470.2132603568,0.12573836802039295,0.13181875203736126,0.2575571200577542
12-110_ABAB,-118702.95510841187,-118702.83009141767,-118697.19293408713,-118697.06026987737,0.1250169942068169,0.13266420975560322,0.2576812039624201
44-124_ABAB,-108487.25838684518,-108487.13949703853,-108481.89349493256,-108481.75414787873,0.11888980664662085,0.1393470538314432,0.25823686047806405
39-236_ABAB,-104201.70309074463,-104201.58591362256,-104195.95505790456,-104195.81364060857,0.11717712206882425,0.1414172959921416,0.25859441806096584
34-110_ABAB,-142447.3351510513,-142447.32196985636,-142441.65587049667,-142441.4094605205,0.013181194924982265,0.2464099761855323,0.25959117111051455
149-238_ABAB,-108791.94854832203,-108791.82262845406,-108786.69676189194,-108786.5618228104,0.1259198679763358,0.13493908154487144,0.26085894952120725
158-219_ABAB,-94892.00177223588,-94891.87329422559,-94886.78108079972,-94886.64850448273,0.1284780102869263,0.13257631698797923,0.2610543272749055
161-219_ABAB,-89739.36078793739,-89739.23335566062,-89734.14494611426,-89734.01080187724,0.12743227677128743,0.13414423701760825,0.2615765137888957
184-219_ABAB,-104136.60467250936,-104136.47554577966,-104131.0833603036,-104130.94985226878,0.1291267297056038,0.13350803482171614,0.26263476452731993
158-201_ABAB,-89194.6035003221,-89194.48444751927,-89189.46582701213,-89189.32166898543,0.11905280283826869,0.14415802669827826,0.26321082953654695
46-303_ABAB,-147917.2094212287,-147917.0830180865,-147911.50566947553,-147911.36783727948,0.12640314220334403,0.13783219605102204,0.26423533825436607
47-164_ABAB,-137100.81775420846,-137100.69410159308,-137094.73757376018,-137094.59648354506,0.12365261538070627,0.14109021512558684,0.2647428305062931
47-184_ABAB,-111288.00151631798,-111287.87539535787,-111282.5337936697,-111282.39493233911,0.1261209601070732,0.1388613305898616,0.2649822906969348
47-303_ABAB,-147917.39767884236,-147917.27283518465,-147912.0449441602,-147911.90416850868,0.12484365771524608,0.14077565152547322,0.2656193092407193
62-213_ABAB,-144731.00929612198,-144730.87829588843,-144725.17049480902,-144725.03402291014,0.13100023355218582,0.1364718988770619,0.2674721324292477
43-158_ABAB,-101172.61141756097,-101172.48158143046,-101167.02236424481,-101166.88469558922,0.12983613050892018,0.13766865558864083,0.267504786097561
47-217_ABAB,-101418.75502938578,-101418.64193968587,-101413.26204831357,-101413.10746342834,0.11308969990932383,0.1545848852256313,0.2676745851349551
115-296_ABAB,-102438.83887972677,-102438.66227947047,-102433.4209215316,-102433.32983903933,0.17660025629447773,0.09108249226119369,0.2676827485556714
115-197_ABAB,-87741.11504475231,-87740.98525243212,-87735.20845960708,-87735.07029896966,0.12979232019279152,0.13816063741978724,0.26795295761257876
47-147_ABAB,-100297.80663522093,-100297.70179029855,-100292.6423929867,-100292.4776100907,0.1048449223744683,0.1647828959976323,0.2696278183721006
47-149_ABAB,-117688.61016339608,-117688.50297720614,-117683.2874793349,-117683.12441674269,0.10718618993996643,0.1630625922116451,0.2702487821516115
249-296_ABAB,-124317.63350669475,-124317.50589836035,-124311.99814014546,-124311.85499846401,0.12760833439824637,0.1431416814448312,0.27075001584307756
161-222_ABAB,-88698.23982996415,-88698.11801139613,-88692.34474625505,-88692.19566514458,0.12181856801907998,0.14908111047407147,0.27089967849315144
37-124_ABAB,-107613.87534712814,-107613.74346388513,-107608.63765782819,-107608.49674884087,0.13188324301154353,0.14090898731956258,0.2727922303311061
46-154_ABAB,-100230.4941063135,-100230.37134024505,-100224.76752502462,-100224.61743382753,0.12276606845261995,0.15009119709429797,0.2728572655469179
115-161_ABAB,-83715.21679661014,-83715.08648509675,-83709.7253848185,-83709.58189755246,0.13031151339237113,0.14348726604657713,0.27379877943894826
39-292_ABAB,-124132.36207153178,-124132.23807659718,-124126.73600229643,-124126.58312410927,0.12399493460543454,0.1528781871602405,0.276873121765675
115-201_ABAB,-89194.17604973582,-89194.05075001532,-89188.96911664805,-89188.81706269375,0.12529972050106153,0.15205395429802593,0.27735367479908746
110-178_ABAB,-112159.4620765793,-112159.33068613446,-112153.35098263703,-112153.20499818218,0.13139044483250473,0.14598445485171396,0.2773748996842187
47-240_ABAB,-102185.66269088174,-102185.55337404036,-102179.96166434878,-102179.7924925285,0.10931684137904085,0.16917182027827948,0.27848866165732034
46-115_ABAB,-102043.38416543847,-102043.17857009084,-102037.26344029859,-102037.18995377635,0.20559534763742704,0.07348652223299723,0.27908186987042427
47-219_ABAB,-108067.3927589002,-108067.2562570688,-108062.00261074053,-108061.85749405673,0.13650183139543515,0.14511668379418552,0.28161851518962067
238-282_ABAB,-92141.8422235816,-92141.71011257928,-92136.16615043295,-92136.01624944345,0.1321110023127403,0.1499009895051131,0.2820119918178534
42-115_ABAB,-83594.57131683934,-83594.43496276578,-83588.87059861138,-83588.72490042029,0.13635407356196083,0.14569819108874071,0.28205226465070155
115-258_ABAB,-118232.05332179704,-118231.91977566628,-118226.73322417801,-118226.58458525254,0.13354613076080568,0.14863892547145952,0.2821850562322652
34-213_ABAB,-140701.8754896692,-140701.85184624098,-140696.42261164784,-140696.16398158285,0.023643428226932883,0.258630064985482,0.2822734932124149
106-213_ABAB,-111955.92038006888,-111955.78576670762,-111950.47272744977,-111950.32444145596,0.13461336126783863,0.14828599381144159,0.2828993550792802
44-219_ABAB,-88538.2051753547,-88538.06486610632,-88533.08343866449,-88532.94081672048,0.14030924838152714,0.14262194400362205,0.2829311923851492
161-176_ABAB,-81575.86907126315,-81575.73291311153,-81570.4726269332,-81570.32546449748,0.13615815162484068,0.14716243572183885,0.28332058734667953
47-252_ABAB,-98158.03496112078,-98157.92313892716,-98152.7872716368,-98152.61498003124,0.1118221936194459,0.17229160555871204,0.28411379917815793
106-258_ABAB,-120514.613476302,-120514.44111830063,-120509.3136582398,-120509.20059983297,0.17235800136404578,0.11305840683053248,0.28541640819457825
115-149_ABAB,-104512.55041313382,-104512.41852172739,-104507.19720606205,-104507.04216919573,0.13189140643225983,0.1550368663156405,0.28692827274790034
115-240_ABAB,-89009.68373421497,-89009.54872520015,-89003.99763040556,-89003.84479249126,0.1350090148189338,0.15283791429828852,0.2878469291172223
124-261_ABAB,-112633.91566024878,-112633.79294615408,-112628.10369806911,-112627.93667975784,0.12271409470122308,0.16701831127284095,0.289732405974064
47-156_ABAB,-104576.47500351186,-104576.35026080841,-104571.25660653968,-104571.08938441513,0.12474270345410332,0.16722212455351837,0.2919648280076217
201-219_ABAB,-95218.24148560401,-95218.09351145267,-95213.06842035029,-95212.92352244603,0.1479741513467161,0.14489790426159743,0.29287205560831353
238-258_ABAB,-122511.44244348606,-122511.30313643298,-122506.19337465698,-122506.03923141253,0.13930705307575408,0.15414324445009697,0.29345029752585106
36-161_ABAB,-77569.06311864166,-77568.93214180988,-77563.5750582042,-77563.41181003032,0.130976831773296,0.1632481738779461,0.2942250056512421
65-213_ABAB,-109826.53051577213,-109826.38407117274,-109821.34602826742,-109821.19791833128,0.1464445993915433,0.1481099361408269,0.2945545355323702
46-160_ABAB,-114510.41035638154,-114510.27097041545,-114504.69991715839,-114504.54191098573,0.1393859660893213,0.15800617265631445,0.29739213874563575
115-303_ABAB,-134741.3437262378,-134741.25941611503,-134736.1563921501,-134735.93872991376,0.08431012276560068,0.2176622363331262,0.3019723590987269
46-272_ABAB,-110374.33614083812,-110374.20322356246,-110368.2462086458,-110368.0767595415,0.1329172756522894,0.16944910430174787,0.30236637995403726
179-258_ABAB,-136716.8340512617,-136716.62042012,-136711.26172233492,-136711.17155550577,0.21363114172709174,0.09016682914807461,0.30379797087516636
47-215_ABAB,-154676.70243812702,-154676.5788516353,-154670.54420182074,-154670.36374870443,0.12358649171073921,0.1804531163070351,0.3040396080177743
175-258_ABAB,-126349.35067011604,-126349.21127326539,-126344.2270406019,-126344.06051454456,0.13939685064542573,0.1665260573354317,0.3059229079808574
47-143_ABAB,-111289.12833786811,-111288.98262117327,-111283.71091111128,-111283.54930296757,0.14571669483848382,0.16160814370959997,0.3073248385480838
115-252_ABAB,-84982.02644091682,-84981.89285043151,-84976.78034003353,-84976.6002817544,0.13359048530401196,0.18005827911838423,0.3136487644223962
44-178_ABAB,-83254.44443773983,-83254.29294678911,-83248.51823236965,-83248.32559345089,0.15149095072411,0.19263891875743866,0.34412986948154867
78-144_ABAB,-119643.96096982065,-119643.79461002488,-119637.63497423707,-119637.45718239422,0.16635979576676618,0.17779184284154326,0.34415163860830944
43-222_ABAB,-106154.87837577851,-106154.71314144564,-106148.63793360589,-106148.45143248714,0.1652343328751158,0.18650111874740105,0.35173545162251685
272-283_ABAB,-90843.68196214364,-90843.52081441658,-90837.99320821745,-90837.78078961503,0.16114772706350777,0.21241860241570976,0.37356632947921753
158-273_ABAB,-107417.5923479891,-107417.32746447573,-107412.13737822855,-107412.02488336951,0.26488351337320637,0.11249485904409084,0.3773783724172972
